path,category,filename,bytes,sha256,source_url,product,doc_type,title
knowledge_fabric/fda_files/documents/K232075_StatStrip_Glucose_Hospital_Meter_System.pdf,fda_document,K232075_StatStrip_Glucose_Hospital_Meter_System.pdf,2718567,905b55cf58b2d10548db91b82497e97821540ee13ae706444502e98ba16f5ac2,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K232075_StatStrip_Glucose_Hospital_Meter_System.pdf,,FDA 510(k),K232075 StatStrip Glucose Hospital Meter System
knowledge_fabric/fda_files/documents/K251281_Nova_Max_Creat_eGFR_Monitoring_System.pdf,fda_document,K251281_Nova_Max_Creat_eGFR_Monitoring_System.pdf,2704276,52b64c31d35b03950f31d2e63c2031b8004fb8b75cfddac2b45aeebf20437a4b,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K251281_Nova_Max_Creat_eGFR_Monitoring_System.pdf,,FDA 510(k),K251281 Nova Max Creat eGFR Monitoring System
knowledge_fabric/fda_files/documents/K251281_REVIEW_Nova_Max_Creat_eGFR_Monitoring_System.pdf,fda_document,K251281_REVIEW_Nova_Max_Creat_eGFR_Monitoring_System.pdf,452641,92478be57fec0ee0b31a45d10ab967366b5f459d3594e8a8370c725be92b46a6,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K251281_REVIEW_Nova_Max_Creat_eGFR_Monitoring_System.pdf,,FDA 510(k),K251281 REVIEW Nova Max Creat eGFR Monitoring System
"knowledge_fabric/fda_files/documents/K252206_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",fda_document,"K252206_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",2543393,8a0c61812025a7125c99df6632e79c2eb75fee2b0be89c15290fc441835691f1,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K252206_Nova_Allegro_UACR_Assay%2C_Nova_Allegro_Analyzer.pdf,,FDA 510(k),"K252206 Nova Allegro UACR Assay, Nova Allegro Analyzer"
"knowledge_fabric/fda_files/documents/K252206_REVIEW_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",fda_document,"K252206_REVIEW_Nova_Allegro_UACR_Assay,_Nova_Allegro_Analyzer.pdf",244979,c5bad298032b2d94c52fcf3c9a97fa4519175c1b3c38dcbe9d031f00c0d5dcb6,https://raw.githubusercontent.com/prashobh-ai/novabiomedical_v2/main/docs_source/fda_regulatory/K252206_REVIEW_Nova_Allegro_UACR_Assay%2C_Nova_Allegro_Analyzer.pdf,,FDA 510(k),"K252206 REVIEW Nova Allegro UACR Assay, Nova Allegro Analyzer"
knowledge_fabric/fda_files/documents/K041016.pdf,fda_document,K041016.pdf,15110,0d48d65ea6d90519eb78a1b7b27b9696739ff472bc5960e8afd19c7a885a73cc,https://www.accessdata.fda.gov/cdrh_docs/reviews/K041016.pdf,,FDA 510(k) Summary,K041016
knowledge_fabric/fda_files/documents/K060345.pdf,fda_document,K060345.pdf,302572,b7e80c6fecc1aed9045752e8e5dd56d3b8170b7e2951231ad8ad80de721f340c,https://www.accessdata.fda.gov/cdrh_docs/reviews/K060345.pdf,,FDA 510(k) Summary,K060345
knowledge_fabric/fda_files/documents/K061830.pdf,fda_document,K061830.pdf,105663,a70f3c20ad13dcbd1f7971e2eb23164a582e1a750938596896fbb51c5c25c56f,https://www.accessdata.fda.gov/cdrh_docs/reviews/K061830.pdf,,FDA 510(k) Summary,K061830
knowledge_fabric/fda_files/documents/K063821.pdf,fda_document,K063821.pdf,133941,76c702b22769b94382357e1231262bbb9ecc9118bc88fc059fe8187a72c9f09b,https://www.accessdata.fda.gov/cdrh_docs/reviews/K063821.pdf,,FDA 510(k) Summary,K063821
knowledge_fabric/fda_files/documents/K070068.pdf,fda_document,K070068.pdf,207941,48753e28433cf911661b4a852428db962a0bece2af9f86eec34f40aceba8cc1b,https://www.accessdata.fda.gov/cdrh_docs/reviews/K070068.pdf,,FDA 510(k) Summary,K070068
knowledge_fabric/fda_files/documents/K070255.pdf,fda_document,K070255.pdf,31599,dd39569bbc95afb64dbdc5b4742af988e06bb79e3678eb5812a9d48e74046840,https://www.accessdata.fda.gov/cdrh_docs/reviews/K070255.pdf,,FDA 510(k) Summary,K070255
knowledge_fabric/fda_files/documents/K070960.pdf,fda_document,K070960.pdf,10462,c0117d21fece7745fc9075b48571da3be54b3a265ff15e57ed1c47ed02644f92,https://www.accessdata.fda.gov/cdrh_docs/reviews/K070960.pdf,,FDA 510(k) Summary,K070960
knowledge_fabric/fda_files/documents/K091547.pdf,fda_document,K091547.pdf,217214,c441a204a0c2f9d32db206769e3d42e639b4765f658ce7cf95e1dc9421d42fc0,https://www.accessdata.fda.gov/cdrh_docs/reviews/K091547.pdf,,FDA 510(k) Summary,K091547
knowledge_fabric/fda_files/documents/K100602.pdf,fda_document,K100602.pdf,177652,dc025518e1b559d1e316d9e0165efbc0c6e10fa73c311a22a78c8f41e8a0f573,https://www.accessdata.fda.gov/cdrh_docs/pdf10/K100602.pdf,,FDA 510(k) Summary,K100602
knowledge_fabric/fda_files/documents/K101633.pdf,fda_document,K101633.pdf,147986,afb20b2c9812c49293ef150aaa402e48734f2a384a2f9406ae6e0939e026dbb7,https://www.accessdata.fda.gov/cdrh_docs/pdf10/K101633.pdf,,FDA 510(k) Summary,K101633
knowledge_fabric/fda_files/documents/K110648.pdf,fda_document,K110648.pdf,309126,7121a01f7c77c81985d926a42594670d2f8326854f6d36b828b7dc9610285a88,https://www.accessdata.fda.gov/cdrh_docs/pdf11/K110648.pdf,,FDA 510(k) Summary,K110648
knowledge_fabric/fda_files/documents/K112638.pdf,fda_document,K112638.pdf,275993,5971acbf935fc0d2eb5dbe7e85763ae56bf10ed04bc2bb59565bb1f68f356cd1,https://www.accessdata.fda.gov/cdrh_docs/pdf11/K112638.pdf,,FDA 510(k) Summary,K112638
knowledge_fabric/fda_files/documents/K112955.pdf,fda_document,K112955.pdf,179607,91a33d307f1971de8cdec16552fa2ba10d420d2449f77e952feba16c5e968331,https://www.accessdata.fda.gov/cdrh_docs/pdf11/K112955.pdf,,FDA 510(k) Summary,K112955
knowledge_fabric/fda_files/documents/K122435.pdf,fda_document,K122435.pdf,257802,231e9bc838be9403a7cbcc71ef2e2d39d69cccebba718c37be8bb756fb996173,https://www.accessdata.fda.gov/cdrh_docs/pdf12/K122435.pdf,,FDA 510(k) Summary,K122435
knowledge_fabric/fda_files/documents/K122688.pdf,fda_document,K122688.pdf,316703,1a8ef2140e62c7b1e89ad9f77f45b7e3e7dccc70edc0de0fd162180f1fb80feb,https://www.accessdata.fda.gov/cdrh_docs/pdf12/K122688.pdf,,FDA 510(k) Summary,K122688
knowledge_fabric/fda_files/documents/K131013.pdf,fda_document,K131013.pdf,311114,601c11704c7f2df6370cc4c50afbad7a8ab4c750567027d8317a10548803f51d,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K131013.pdf,,FDA 510(k) Summary,K131013
knowledge_fabric/fda_files/documents/K131703.pdf,fda_document,K131703.pdf,418808,0202d3a79ad9d6ae1b78451f3e40a6136a8bdbee683ddc830a593608aa18fc27,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K131703.pdf,,FDA 510(k) Summary,K131703
knowledge_fabric/fda_files/documents/K132121.pdf,fda_document,K132121.pdf,596190,7be60d912f4a2e0a0d61c855d6fe3f843fcab5d8866ba49e8d502ec883192a90,https://www.accessdata.fda.gov/cdrh_docs/pdf13/K132121.pdf,,FDA 510(k) Summary,K132121
knowledge_fabric/fda_files/documents/K141907.pdf,fda_document,K141907.pdf,306848,af917bd769225a2fdeddd91147e3eac27cea08085929573627abf46f7d035f50,https://www.accessdata.fda.gov/cdrh_docs/pdf14/K141907.pdf,,FDA 510(k) Summary,K141907
knowledge_fabric/fda_files/documents/K142220.pdf,fda_document,K142220.pdf,356157,637780229f3a02fd419be03be826cb2567f532ca5a17ab048824cacdd17e29eb,https://www.accessdata.fda.gov/cdrh_docs/pdf14/K142220.pdf,,FDA 510(k) Summary,K142220
knowledge_fabric/fda_files/documents/K150281.pdf,fda_document,K150281.pdf,371227,99546bfcb501198071c1a36d6a5132c5017475b681cf69b101bcee4d5483fb32,https://www.accessdata.fda.gov/cdrh_docs/pdf15/K150281.pdf,,FDA 510(k) Summary,K150281
